country,year,sex,age,suicides_no,population,suicides/100k pop, gdp_for_year ($) ,gdp_per_capita ($)
Ukraine,2015,male,5-14 years,33,2131084,1.55,"91,030,959,455",2256
Ukraine,2015,female,5-14 years,19,2010824,0.94,"91,030,959,455",2256
United Arab Emirates,2005,male,35-54 years,42,1083147,3.88,"180,617,018,380",42196
United Arab Emirates,2005,male,55-74 years,3,104270,2.88,"180,617,018,380",42196
United Arab Emirates,2005,female,15-24 years,7,281194,2.49,"180,617,018,380",42196
United Arab Emirates,2005,male,25-34 years,28,1132761,2.47,"180,617,018,380",42196
United Arab Emirates,2005,female,25-34 years,6,343997,1.74,"180,617,018,380",42196
United Arab Emirates,2005,male,15-24 years,7,454397,1.54,"180,617,018,380",42196
United Arab Emirates,2005,female,35-54 years,3,286724,1.05,"180,617,018,380",42196
United Arab Emirates,2005,female,5-14 years,0,261386,0,"180,617,018,380",42196
United Arab Emirates,2005,female,55-74 years,0,37641,0,"180,617,018,380",42196
United Arab Emirates,2005,female,75+ years,0,5259,0,"180,617,018,380",42196
United Arab Emirates,2005,male,5-14 years,0,282770,0,"180,617,018,380",42196
United Arab Emirates,2005,male,75+ years,0,6887,0,"180,617,018,380",42196
United Arab Emirates,2006,female,55-74 years,2,40353,4.96,"222,116,541,865",45110
United Arab Emirates,2006,male,25-34 years,37,1335454,2.77,"222,116,541,865",45110
United Arab Emirates,2006,male,35-54 years,30,1244561,2.41,"222,116,541,865",45110
United Arab Emirates,2006,female,35-54 years,6,320618,1.87,"222,116,541,865",45110
United Arab Emirates,2006,male,55-74 years,2,114304,1.75,"222,116,541,865",45110
United Arab Emirates,2006,female,25-34 years,5,383191,1.3,"222,116,541,865",45110
United Arab Emirates,2006,male,15-24 years,7,595516,1.18,"222,116,541,865",45110
United Arab Emirates,2006,female,15-24 years,1,317537,0.31,"222,116,541,865",45110
United Arab Emirates,2006,female,5-14 years,0,271444,0,"222,116,541,865",45110
United Arab Emirates,2006,female,75+ years,0,5553,0,"222,116,541,865",45110
United Arab Emirates,2006,male,5-14 years,0,287845,0,"222,116,541,865",45110
United Arab Emirates,2006,male,75+ years,0,7503,0,"222,116,541,865",45110
United Arab Emirates,2007,female,55-74 years,2,43719,4.57,"257,916,133,424",45285
United Arab Emirates,2007,male,15-24 years,18,710296,2.53,"257,916,133,424",45285
United Arab Emirates,2007,male,35-54 years,35,1481890,2.36,"257,916,133,424",45285
United Arab Emirates,2007,male,25-34 years,33,1586738,2.08,"257,916,133,424",45285
United Arab Emirates,2007,male,55-74 years,2,128386,1.56,"257,916,133,424",45285
United Arab Emirates,2007,female,15-24 years,4,350408,1.14,"257,916,133,424",45285
United Arab Emirates,2007,female,25-34 years,4,431502,0.93,"257,916,133,424",45285
United Arab Emirates,2007,female,35-54 years,3,365164,0.82,"257,916,133,424",45285
United Arab Emirates,2007,female,5-14 years,0,284824,0,"257,916,133,424",45285
United Arab Emirates,2007,female,75+ years,0,5982,0,"257,916,133,424",45285
United Arab Emirates,2007,male,5-14 years,0,297991,0,"257,916,133,424",45285
United Arab Emirates,2007,male,75+ years,0,8489,0,"257,916,133,424",45285
United Arab Emirates,2008,male,15-24 years,18,776831,2.32,"315,474,615,739",48457
United Arab Emirates,2008,male,55-74 years,3,144591,2.07,"315,474,615,739",48457
United Arab Emirates,2008,female,25-34 years,10,485856,2.06,"315,474,615,739",48457
United Arab Emirates,2008,male,35-54 years,36,1776139,2.03,"315,474,615,739",48457
United Arab Emirates,2008,male,25-34 years,25,1856262,1.35,"315,474,615,739",48457
United Arab Emirates,2008,female,15-24 years,4,374233,1.07,"315,474,615,739",48457
United Arab Emirates,2008,female,35-54 years,4,417902,0.96,"315,474,615,739",48457
United Arab Emirates,2008,female,5-14 years,0,300552,0,"315,474,615,739",48457
United Arab Emirates,2008,female,55-74 years,0,47552,0,"315,474,615,739",48457
United Arab Emirates,2008,female,75+ years,0,6441,0,"315,474,615,739",48457
United Arab Emirates,2008,male,5-14 years,0,314457,0,"315,474,615,739",48457
United Arab Emirates,2008,male,75+ years,0,9542,0,"315,474,615,739",48457
United Arab Emirates,2009,male,25-34 years,52,2097782,2.48,"253,547,358,747",34960
United Arab Emirates,2009,male,15-24 years,15,780955,1.92,"253,547,358,747",34960
United Arab Emirates,2009,male,35-54 years,39,2094463,1.86,"253,547,358,747",34960
United Arab Emirates,2009,male,55-74 years,3,161132,1.86,"253,547,358,747",34960
United Arab Emirates,2009,female,15-24 years,7,385569,1.82,"253,547,358,747",34960
United Arab Emirates,2009,female,25-34 years,4,539991,0.74,"253,547,358,747",34960
United Arab Emirates,2009,female,5-14 years,2,316123,0.63,"253,547,358,747",34960
United Arab Emirates,2009,female,35-54 years,2,475003,0.42,"253,547,358,747",34960
United Arab Emirates,2009,female,55-74 years,0,51590,0,"253,547,358,747",34960
United Arab Emirates,2009,female,75+ years,0,6796,0,"253,547,358,747",34960
United Arab Emirates,2009,male,5-14 years,0,332784,0,"253,547,358,747",34960
United Arab Emirates,2009,male,75+ years,0,10292,0,"253,547,358,747",34960
United Arab Emirates,2010,male,75+ years,1,10567,9.46,"289,787,338,325",36964
United Arab Emirates,2010,male,55-74 years,5,177232,2.82,"289,787,338,325",36964
United Arab Emirates,2010,female,25-34 years,14,587552,2.38,"289,787,338,325",36964
United Arab Emirates,2010,female,55-74 years,1,55621,1.8,"289,787,338,325",36964
United Arab Emirates,2010,male,25-34 years,39,2271630,1.72,"289,787,338,325",36964
United Arab Emirates,2010,female,15-24 years,6,385198,1.56,"289,787,338,325",36964
United Arab Emirates,2010,male,35-54 years,34,2405804,1.41,"289,787,338,325",36964
United Arab Emirates,2010,male,15-24 years,10,730245,1.37,"289,787,338,325",36964
United Arab Emirates,2010,female,35-54 years,1,533458,0.19,"289,787,338,325",36964
United Arab Emirates,2010,female,5-14 years,0,329210,0,"289,787,338,325",36964
United Arab Emirates,2010,female,75+ years,0,6996,0,"289,787,338,325",36964
United Arab Emirates,2010,male,5-14 years,0,346223,0,"289,787,338,325",36964
United Kingdom,2005,male,35-54 years,1359,8397155,16.18,"2,520,701,818,182",44372
United Kingdom,2005,male,25-34 years,563,3951996,14.25,"2,520,701,818,182",44372
United Kingdom,2005,male,75+ years,215,1749520,12.29,"2,520,701,818,182",44372
United Kingdom,2005,male,55-74 years,617,5831367,10.58,"2,520,701,818,182",44372
United Kingdom,2005,male,15-24 years,296,4029567,7.35,"2,520,701,818,182",44372
United Kingdom,2005,female,35-54 years,405,8555323,4.73,"2,520,701,818,182",44372
United Kingdom,2005,female,25-34 years,162,3983494,4.07,"2,520,701,818,182",44372
United Kingdom,2005,female,55-74 years,237,6236531,3.8,"2,520,701,818,182",44372
United Kingdom,2005,female,75+ years,97,2844822,3.41,"2,520,701,818,182",44372
United Kingdom,2005,female,15-24 years,88,3856149,2.28,"2,520,701,818,182",44372
United Kingdom,2005,female,5-14 years,4,3591721,0.11,"2,520,701,818,182",44372
United Kingdom,2005,male,5-14 years,4,3781379,0.11,"2,520,701,818,182",44372
United Kingdom,2006,male,35-54 years,1457,8462315,17.22,"2,692,612,695,492",47163
United Kingdom,2006,male,25-34 years,562,3940414,14.26,"2,692,612,695,492",47163
United Kingdom,2006,male,55-74 years,656,5891585,11.13,"2,692,612,695,492",47163
United Kingdom,2006,male,75+ years,199,1792119,11.1,"2,692,612,695,492",47163
United Kingdom,2006,male,15-24 years,308,4108191,7.5,"2,692,612,695,492",47163
United Kingdom,2006,female,35-54 years,397,8633179,4.6,"2,692,612,695,492",47163
United Kingdom,2006,female,55-74 years,238,6287636,3.79,"2,692,612,695,492",47163
United Kingdom,2006,female,25-34 years,138,3955936,3.49,"2,692,612,695,492",47163
United Kingdom,2006,female,75+ years,86,2866699,3,"2,692,612,695,492",47163
United Kingdom,2006,female,15-24 years,74,3911869,1.89,"2,692,612,695,492",47163
United Kingdom,2006,male,5-14 years,4,3709139,0.11,"2,692,612,695,492",47163
United Kingdom,2006,female,5-14 years,3,3532047,0.08,"2,692,612,695,492",47163
United Kingdom,2007,male,35-54 years,1332,8519029,15.64,"3,074,359,743,898",53576
United Kingdom,2007,male,25-34 years,547,3935970,13.9,"3,074,359,743,898",53576
United Kingdom,2007,male,75+ years,214,1834466,11.67,"3,074,359,743,898",53576
United Kingdom,2007,male,55-74 years,613,5943853,10.31,"3,074,359,743,898",53576
United Kingdom,2007,male,15-24 years,309,4193170,7.37,"3,074,359,743,898",53576
United Kingdom,2007,female,35-54 years,354,8709169,4.06,"3,074,359,743,898",53576
United Kingdom,2007,female,55-74 years,230,6345128,3.62,"3,074,359,743,898",53576
United Kingdom,2007,female,25-34 years,132,3923507,3.36,"3,074,359,743,898",53576
United Kingdom,2007,female,75+ years,82,2886921,2.84,"3,074,359,743,898",53576
United Kingdom,2007,female,15-24 years,70,3963103,1.77,"3,074,359,743,898",53576
United Kingdom,2007,male,5-14 years,10,3648686,0.27,"3,074,359,743,898",53576
United Kingdom,2007,female,5-14 years,4,3479755,0.11,"3,074,359,743,898",53576
United Kingdom,2008,male,35-54 years,1441,8559778,16.83,"2,890,564,338,235",50111
United Kingdom,2008,male,25-34 years,617,3984635,15.48,"2,890,564,338,235",50111
United Kingdom,2008,male,75+ years,221,1873437,11.8,"2,890,564,338,235",50111
United Kingdom,2008,male,55-74 years,692,6013042,11.51,"2,890,564,338,235",50111
United Kingdom,2008,male,15-24 years,323,4214828,7.66,"2,890,564,338,235",50111
United Kingdom,2008,female,35-54 years,420,8751380,4.8,"2,890,564,338,235",50111
United Kingdom,2008,female,25-34 years,156,3915840,3.98,"2,890,564,338,235",50111
United Kingdom,2008,female,55-74 years,207,6414224,3.23,"2,890,564,338,235",50111
United Kingdom,2008,female,75+ years,88,2901507,3.03,"2,890,564,338,235",50111
United Kingdom,2008,female,15-24 years,81,4000750,2.02,"2,890,564,338,235",50111
United Kingdom,2008,female,5-14 years,7,3443457,0.2,"2,890,564,338,235",50111
United Kingdom,2008,male,5-14 years,6,3610494,0.17,"2,890,564,338,235",50111
United Kingdom,2009,male,35-54 years,1542,8582671,17.97,"2,382,825,985,356",41074
United Kingdom,2009,male,25-34 years,564,4047103,13.94,"2,382,825,985,356",41074
United Kingdom,2009,male,55-74 years,676,6096376,11.09,"2,382,825,985,356",41074
United Kingdom,2009,male,75+ years,195,1911370,10.2,"2,382,825,985,356",41074
United Kingdom,2009,male,15-24 years,332,4210903,7.88,"2,382,825,985,356",41074
United Kingdom,2009,female,35-54 years,387,8778984,4.41,"2,382,825,985,356",41074
United Kingdom,2009,female,55-74 years,229,6497453,3.52,"2,382,825,985,356",41074
United Kingdom,2009,female,25-34 years,133,3946153,3.37,"2,382,825,985,356",41074
United Kingdom,2009,female,75+ years,97,2915785,3.33,"2,382,825,985,356",41074
United Kingdom,2009,female,15-24 years,84,4009556,2.09,"2,382,825,985,356",41074
United Kingdom,2009,male,5-14 years,4,3591283,0.11,"2,382,825,985,356",41074
United Kingdom,2009,female,5-14 years,3,3425922,0.09,"2,382,825,985,356",41074
United Kingdom,2010,male,35-54 years,1444,8592781,16.8,"2,441,173,394,730",41798
United Kingdom,2010,male,25-34 years,513,4128369,12.43,"2,441,173,394,730",41798
United Kingdom,2010,male,75+ years,227,1960939,11.58,"2,441,173,394,730",41798
United Kingdom,2010,male,55-74 years,696,6171080,11.28,"2,441,173,394,730",41798
United Kingdom,2010,male,15-24 years,344,4225926,8.14,"2,441,173,394,730",41798
United Kingdom,2010,female,35-54 years,400,8788212,4.55,"2,441,173,394,730",41798
United Kingdom,2010,female,55-74 years,232,6570278,3.53,"2,441,173,394,730",41798
United Kingdom,2010,female,25-34 years,133,4012797,3.31,"2,441,173,394,730",41798
United Kingdom,2010,female,75+ years,89,2944062,3.02,"2,441,173,394,730",41798
United Kingdom,2010,female,15-24 years,106,3995780,2.65,"2,441,173,394,730",41798
United Kingdom,2010,female,5-14 years,3,3426430,0.09,"2,441,173,394,730",41798
United Kingdom,2010,male,5-14 years,1,3586875,0.03,"2,441,173,394,730",41798
United Kingdom,2011,male,35-54 years,1611,8617712,18.69,"2,619,700,404,733",44491
United Kingdom,2011,male,25-34 years,553,4222804,13.1,"2,619,700,404,733",44491
United Kingdom,2011,male,55-74 years,708,6253024,11.32,"2,619,700,404,733",44491
United Kingdom,2011,male,75+ years,207,2013814,10.28,"2,619,700,404,733",44491
United Kingdom,2011,male,15-24 years,346,4236989,8.17,"2,619,700,404,733",44491
United Kingdom,2011,female,35-54 years,417,8790957,4.74,"2,619,700,404,733",44491
United Kingdom,2011,female,55-74 years,235,6652911,3.53,"2,619,700,404,733",44491
United Kingdom,2011,female,25-34 years,134,4094631,3.27,"2,619,700,404,733",44491
United Kingdom,2011,female,15-24 years,100,4001855,2.5,"2,619,700,404,733",44491
United Kingdom,2011,female,75+ years,70,2973876,2.35,"2,619,700,404,733",44491
United Kingdom,2011,male,5-14 years,8,3594112,0.22,"2,619,700,404,733",44491
United Kingdom,2011,female,5-14 years,4,3429167,0.12,"2,619,700,404,733",44491
United Kingdom,2012,male,35-54 years,1587,8673006,18.3,"2,662,085,168,499",44585
United Kingdom,2012,male,25-34 years,597,4261254,14.01,"2,662,085,168,499",44585
United Kingdom,2012,male,55-74 years,739,6392214,11.56,"2,662,085,168,499",44585
United Kingdom,2012,male,75+ years,215,2043034,10.52,"2,662,085,168,499",44585
United Kingdom,2012,male,15-24 years,364,4204765,8.66,"2,662,085,168,499",44585
United Kingdom,2012,female,35-54 years,403,8852151,4.55,"2,662,085,168,499",44585
United Kingdom,2012,female,25-34 years,153,4296499,3.56,"2,662,085,168,499",44585
United Kingdom,2012,female,55-74 years,211,6737405,3.13,"2,662,085,168,499",44585
United Kingdom,2012,female,75+ years,93,2976921,3.12,"2,662,085,168,499",44585
United Kingdom,2012,female,15-24 years,70,4054017,1.73,"2,662,085,168,499",44585
United Kingdom,2012,male,5-14 years,10,3695552,0.27,"2,662,085,168,499",44585
United Kingdom,2012,female,5-14 years,2,3521812,0.06,"2,662,085,168,499",44585
United Kingdom,2013,male,35-54 years,1743,8656572,20.13,"2,739,818,680,930",45594
United Kingdom,2013,male,55-74 years,908,6488882,13.99,"2,739,818,680,930",45594
United Kingdom,2013,male,25-34 years,586,4320298,13.56,"2,739,818,680,930",45594
United Kingdom,2013,male,75+ years,258,2096518,12.31,"2,739,818,680,930",45594
United Kingdom,2013,male,15-24 years,331,4180873,7.92,"2,739,818,680,930",45594
United Kingdom,2013,female,35-54 years,449,8837469,5.08,"2,739,818,680,930",45594
United Kingdom,2013,female,75+ years,103,3004685,3.43,"2,739,818,680,930",45594
United Kingdom,2013,female,55-74 years,232,6839180,3.39,"2,739,818,680,930",45594
United Kingdom,2013,female,25-34 years,124,4356539,2.85,"2,739,818,680,930",45594
United Kingdom,2013,female,15-24 years,81,4017291,2.02,"2,739,818,680,930",45594
United Kingdom,2013,male,5-14 years,5,3734237,0.13,"2,739,818,680,930",45594
United Kingdom,2013,female,5-14 years,4,3559249,0.11,"2,739,818,680,930",45594
United Kingdom,2014,male,35-54 years,1692,8665195,19.53,"3,022,827,781,881",49906
United Kingdom,2014,male,25-34 years,602,4360457,13.81,"3,022,827,781,881",49906
United Kingdom,2014,male,55-74 years,827,6597480,12.54,"3,022,827,781,881",49906
United Kingdom,2014,male,75+ years,257,2158742,11.91,"3,022,827,781,881",49906
United Kingdom,2014,male,15-24 years,332,4171187,7.96,"3,022,827,781,881",49906
United Kingdom,2014,female,35-54 years,462,8850139,5.22,"3,022,827,781,881",49906
United Kingdom,2014,female,55-74 years,262,6952444,3.77,"3,022,827,781,881",49906
United Kingdom,2014,female,25-34 years,155,4388346,3.53,"3,022,827,781,881",49906
United Kingdom,2014,female,75+ years,83,3052672,2.72,"3,022,827,781,881",49906
United Kingdom,2014,female,15-24 years,103,3992566,2.58,"3,022,827,781,881",49906
United Kingdom,2014,male,5-14 years,7,3778321,0.19,"3,022,827,781,881",49906
United Kingdom,2014,female,5-14 years,6,3602933,0.17,"3,022,827,781,881",49906
United Kingdom,2015,male,35-54 years,1579,8692440,18.17,"2,885,570,309,161",47240
United Kingdom,2015,male,25-34 years,596,4408293,13.52,"2,885,570,309,161",47240
United Kingdom,2015,male,55-74 years,906,6716557,13.49,"2,885,570,309,161",47240
United Kingdom,2015,male,75+ years,273,2200958,12.4,"2,885,570,309,161",47240
United Kingdom,2015,male,15-24 years,374,4151992,9.01,"2,885,570,309,161",47240
United Kingdom,2015,female,35-54 years,473,8881944,5.33,"2,885,570,309,161",47240
United Kingdom,2015,female,55-74 years,306,7075576,4.32,"2,885,570,309,161",47240
United Kingdom,2015,female,25-34 years,181,4414464,4.1,"2,885,570,309,161",47240
United Kingdom,2015,female,75+ years,108,3070457,3.52,"2,885,570,309,161",47240
United Kingdom,2015,female,15-24 years,104,3966564,2.62,"2,885,570,309,161",47240
United Kingdom,2015,female,5-14 years,6,3663221,0.16,"2,885,570,309,161",47240
United Kingdom,2015,male,5-14 years,4,3840476,0.1,"2,885,570,309,161",47240
United States of America,2005,male,75+ years,2610,6883241,37.92,"13,093,726,000,000",47423
United States of America,2005,male,35-54 years,10332,42835394,24.12,"13,093,726,000,000",47423
United States of America,2005,male,55-74 years,5190,23156114,22.41,"13,093,726,000,000",47423
United States of America,2005,male,25-34 years,4066,20421260,19.91,"13,093,726,000,000",47423
United States of America,2005,male,15-24 years,3498,21647159,16.16,"13,093,726,000,000",47423
United States of America,2005,female,35-54 years,3209,43509335,7.38,"13,093,726,000,000",47423
United States of America,2005,female,55-74 years,1364,25839240,5.28,"13,093,726,000,000",47423
United States of America,2005,female,25-34 years,924,19721652,4.69,"13,093,726,000,000",47423
United States of America,2005,female,75+ years,450,11267059,3.99,"13,093,726,000,000",47423
United States of America,2005,female,15-24 years,714,20429690,3.49,"13,093,726,000,000",47423
United States of America,2005,male,5-14 years,204,20675232,0.99,"13,093,726,000,000",47423
United States of America,2005,female,5-14 years,68,19721304,0.34,"13,093,726,000,000",47423
United States of America,2006,male,75+ years,2494,6986609,35.7,"13,855,888,000,000",49666
United States of America,2006,male,35-54 years,10641,43139910,24.67,"13,855,888,000,000",49666
United States of America,2006,male,55-74 years,5431,23894147,22.73,"13,855,888,000,000",49666
United States of America,2006,male,25-34 years,4053,20564653,19.71,"13,855,888,000,000",49666
United States of America,2006,male,15-24 years,3528,21844954,16.15,"13,855,888,000,000",49666
United States of America,2006,female,35-54 years,3376,43805214,7.71,"13,855,888,000,000",49666
United States of America,2006,female,55-74 years,1536,26609380,5.77,"13,855,888,000,000",49666
United States of America,2006,female,25-34 years,932,19851326,4.69,"13,855,888,000,000",49666
United States of America,2006,female,75+ years,421,11356899,3.71,"13,855,888,000,000",49666
United States of America,2006,female,15-24 years,661,20590472,3.21,"13,855,888,000,000",49666
United States of America,2006,male,5-14 years,153,20640120,0.74,"13,855,888,000,000",49666
United States of America,2006,female,5-14 years,66,19697164,0.34,"13,855,888,000,000",49666
United States of America,2007,male,75+ years,2566,7056824,36.36,"14,477,635,000,000",51585
United States of America,2007,male,35-54 years,10978,42992076,25.53,"14,477,635,000,000",51585
United States of America,2007,male,55-74 years,5830,24661084,23.64,"14,477,635,000,000",51585
